month,airline_id,unique_carrier,carrier,carrier_name,carrier_group_new,sdomt_gallons,satl_gallons,spac_gallons,slat_gallons,sint_gallons,ts_gallons,tdomt_gallons,tint_gallons,total_gallons,sdomt_cost,satl_cost,spac_cost,slat_cost,sint_cost,ts_cost,tdomt_cost,tint_cost,total_cost,year
4,19790,DL,DL,Delta Air Lines Inc.,3,142983598,64779633,39931139,27375576,132086348,275069946,144125088,132993532,277118620,354771164,160731343,99077214,67924328,327732885,682504049,358110283,329983792,688094075,2015
4,20366,EV,EV,ExpressJet Airlines Inc.,3,103937,0,0,0,0,103937,103937,0,103937,279676,0,0,0,0,279676,279676,0,279676,2015
4,20436,F9,F9,Frontier Airlines Inc.,3,13304937,0,0,1865257,1865257,15170194,13356003,1871011,15227014,25004449,0,0,3894095,3894095,28898544,25109153,3906057,29015210,2015
4,20107,FX,FX,Federal Express Corporation,3,57726705,11989845,19476183,2126012,33592040,91318745,59115713,34181538,93297251,112334000,22843000,35826000,4599000,63268000,175602000,114845000,64487000,179332000,2015
4,20368,G4,G4,Allegiant Air,2,11816051,0,0,0,0,11816051,12232341,0,12232341,22928136,0,0,0,0,22928136,23788422,0,23788422,2015
4,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
4,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,99022,63660,162682,0,0,0,0,0,0,219637,152968,372605,2015
4,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,356831,267096,623927,0,0,0,0,0,0,875378,655242,1530620,2015
4,19690,HA,HA,Hawaiian Airlines Inc.,3,12605374,0,5603024,0,5603024,18208398,12656521,5624974,18281495,21795738,0,9839607,0,9839607,31635345,21885451,9877802,31763253,2015
4,20310,WL,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,18597,221045,239642,0,0,0,0,0,0,32123,381821,413944,2015
4,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,846092,2434014,3280106,0,0,0,0,0,0,1499538,4872787,6372325,2015
4,21629,KD,KD,Western Global,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
4,21634,KH,KH,Aloha Air Cargo,1,432138,0,0,0,0,432138,432138,0,432138,813287,0,0,0,0,813287,813287,0,813287,2015
4,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,72114,44824,116938,0,0,0,0,0,0,171911,103005,274916,2015
4,20169,L2,L2,Lynden Air Cargo Airlines,1,68203,0,0,0,0,68203,195715,0,195715,161504,0,0,0,0,161504,436017,0,436017,2015
4,20151,M6,M6,Amerijet International,2,0,0,0,1458537,1458537,1458537,313090,1504567,1817657,0,0,0,2812842,2812842,2812842,603805,2901613,3505418,2015
4,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
4,20405,N8,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",1,0,0,0,0,0,0,100,1604879,1604979,0,0,0,0,0,0,0,4432422,4432422,2015
4,20108,NC,NC,Northern Air Cargo Inc.,1,352499,0,0,0,0,352499,460887,0,460887,712124,0,0,0,0,712124,924252,0,924252,2015
4,20416,NK,NK,Spirit Air Lines,3,18481670,0,0,1850200,1850200,20331870,18481670,1850200,20331870,33173626,0,0,3321012,3321012,36494638,33173626,3321012,36494638,2015
4,20304,OO,OO,SkyWest Airlines Inc.,3,4221329,0,0,0,0,4221329,4221329,0,4221329,9037596,0,0,0,0,9037596,9037596,0,9037596,2015
4,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,249109,249109,0,0,0,0,0,0,0,621392,621392,2015
4,20100,PO,PO,Polar Air Cargo Airways,3,2658689,624524,11047164,0,11671688,14330377,2658689,11671688,14330377,4804429,1411294,19080338,0,20491632,25296061,4804429,20491632,25296061,2015
4,20149,PRQ,PRQ,Florida West Airlines Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
4,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
4,20448,S5,S5,Shuttle America Corp.,2,6162438,0,0,0,0,6162438,6162438,0,6162438,10600900,0,0,0,0,10600900,10600900,0,10600900,2015
4,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,2926570,0,0,824118,824118,3750688,3378896,1039967,4418863,5503636,0,0,1586299,1586299,7089935,6542669,1963413,8506082,2015
4,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,296005,4696,300701,0,0,0,0,0,0,543675,12371,556046,2015
4,19977,UA,UA,United Air Lines Inc.,3,115949988,58700256,54823774,30178144,143702174,259652162,116937794,144231471,261169265,200101228,103104455,98284708,54366927,255756090,455857318,202381053,256704621,459085674,2015
4,20355,US,US,US Airways Inc.,3,70149797,16720750,0,7539512,24260262,94410059,70470266,24297538,94767804,118726922,28993831,0,13608899,42602730,161329652,119263796,42668995,161932791,2015
4,21171,VX,VX,Virgin America,3,13539129,0,0,206560,206560,13745689,13601404,206560,13807964,23272326,0,0,390582,390582,23662908,23380697,390582,23771279,2015
4,20308,WE,WE,Centurion Cargo Inc.,2,0,0,0,0,0,0,0,1108458,1108458,0,0,0,0,0,0,0,1792151,1792151,2015
4,20195,WI,WI,Sky Lease Cargo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
4,20287,WP,WP,Island Air Hawaii,1,139183,0,0,0,0,139183,139183,0,139183,260896,0,0,0,0,260896,260896,0,260896,2015
4,20377,X9,X9,Omni Air Express,2,0,0,0,0,0,0,353962,2537018,2890980,0,0,0,0,0,0,798971,8695691,9494662,2015
4,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,36870,234634,271504,0,0,0,0,0,0,85170,542005,627175,2015
4,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
4,20452,YX,YX,Republic Airlines,2,14753451,0,0,0,0,14753451,14753451,0,14753451,26091310,0,0,0,0,26091310,26091310,0,26091310,2015
4,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,6694082,0,0,0,0,6694082,6694082,0,6694082,12946971,0,0,0,0,12946971,12946971,0,12946971,2015
4,19393,WN,WN,Southwest Airlines Co.,3,159318951,0,0,986370,986370,160305321,159535373,986370,160521743,292154670,0,0,1992145,1992145,294146815,292675472,1992145,294667617,2015
5,21236,0JQ,0JQ,Vision Airlines,1,0,0,0,0,0,0,117980,0,117980,0,0,0,0,0,0,296130,0,296130,2015
5,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,151657,32537,184194,0,0,0,0,0,0,550515,78739,629254,2015
5,20397,OH,16,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
5,21645,23Q,23Q,Sky King Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
5,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,298485,0,0,0,0,298485,441576,0,441576,861742,0,0,0,0,861742,1274853,0,1274853,2015
5,19917,5X,5X,United Parcel Service,3,29971000,9659000,15783000,3001000,28443000,58414000,29971000,28443000,58414000,58439000,15949000,28459000,6064000,50472000,108911000,58439000,50472000,108911000,2015
5,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,6214653,25029230,31243883,0,0,0,0,0,0,15016444,60040908,75057352,2015
5,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,2204,847130,849334,0,0,0,0,0,0,4995,2529264,2534259,2015
5,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
5,20190,9S,9S,Southern Air Inc.,2,0,2617348,2500447,0,5117795,5117795,0,5117795,5117795,0,9474799,9051618,0,18526417,18526417,0,18526417,18526417,2015
5,19805,AA,AA,American Airlines Inc.,3,114992833,34410258,19595132,42742805,96748195,211741028,115441594,96974607,212416201,224621411,55827284,31537134,83997118,171361536,395982947,225449744,171791894,397241638,2015
5,20453,ABX,ABX,ABX Air Inc,2,43151,0,0,0,0,43151,43151,0,43151,148008,0,0,0,0,148008,148008,0,148008,2015
5,19930,AS,AS,Alaska Airlines Inc.,3,35559074,0,0,786264,786264,36345338,35623037,786264,36409301,80464600,0,0,1671969,1671969,82136569,80595763,1671969,82267732,2015
5,20409,B6,B6,JetBlue Airways,3,47589931,0,0,9668534,9668534,57258465,47589931,9668534,57258465,105762046,0,0,21486981,21486981,127249027,105762046,21486981,127249027,2015
5,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
5,19790,DL,DL,Delta Air Lines Inc.,3,149125898,73970627,42526050,26358576,142855253,291981151,149943988,142973544,292917532,369760192,183411423,105444063,65356536,354212022,723972214,372431466,354505327,726936793,2015
5,20366,EV,EV,ExpressJet Airlines Inc.,3,92303,0,0,0,0,92303,92303,0,92303,326977,0,0,0,0,326977,326977,0,326977,2015
5,20436,F9,F9,Frontier Airlines Inc.,3,15592874,0,0,1161558,1161558,16754432,15656246,1165299,16821545,32280080,0,0,2607927,2607927,34888007,32427206,2616269,35043475,2015
5,20107,FX,FX,Federal Express Corporation,3,55633188,11520280,19626737,2143030,33290047,88923235,56673551,33947955,90621506,121100000,23466000,38443000,4907000,66816000,187916000,123279000,68490000,191769000,2015
5,20368,G4,G4,Allegiant Air,2,11320758,0,0,0,0,11320758,11747610,0,11747610,25084035,0,0,0,0,25084035,26089990,0,26089990,2015
5,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
5,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,170451,122937,293388,0,0,0,0,0,0,418879,316294,735173,2015
5,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,274165,173782,447947,0,0,0,0,0,0,720766,456862,1177628,2015
5,19690,HA,HA,Hawaiian Airlines Inc.,3,13675840,0,5836414,0,5836414,19512254,13810410,5871335,19681745,26725029,0,10777325,0,10777325,37502354,26984166,10853753,37837919,2015
5,20310,WL,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,22253,256897,279150,0,0,0,0,0,0,39962,461338,501300,2015
5,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,783751,3364728,4148479,0,0,0,0,0,0,1542677,6694119,8236796,2015
5,21629,KD,KD,Western Global,1,0,0,0,0,0,0,26488,2845,29333,0,0,0,0,0,0,26488,2845,29333,2015
5,21634,KH,KH,Aloha Air Cargo,1,414753,0,0,0,0,414753,414753,0,414753,802122,0,0,0,0,802122,802122,0,802122,2015
5,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,153273,50048,203321,0,0,0,0,0,0,393885,136765,530650,2015
5,20169,L2,L2,Lynden Air Cargo Airlines,1,63533,0,0,0,0,63533,199054,0,199054,187897,0,0,0,0,187897,602639,0,602639,2015
5,20151,M6,M6,Amerijet International,2,0,0,0,1412525,1412525,1412525,470245,1620555,2090800,0,0,0,2988943,2988943,2988943,995052,3429140,4424192,2015
5,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
5,20405,N8,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",1,0,0,0,0,0,0,0,391218,391218,0,0,0,0,0,0,0,1008271,1008271,2015
5,20108,NC,NC,Northern Air Cargo Inc.,1,432761,0,0,0,0,432761,549497,14368,563865,1012174,0,0,0,0,1012174,1289831,35179,1325010,2015
5,20416,NK,NK,Spirit Air Lines,3,19854871,0,0,1963669,1963669,21818540,19854871,1963669,21818540,43615268,0,0,4313598,4313598,47928866,43615268,4313598,47928866,2015
5,20304,OO,OO,SkyWest Airlines Inc.,3,4399711,0,0,0,0,4399711,4399711,0,4399711,10860706,0,0,0,0,10860706,10860706,0,10860706,2015
5,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,297982,297982,0,0,0,0,0,0,0,745308,745308,2015
5,20100,PO,PO,Polar Air Cargo Airways,3,2936648,694746,11350839,0,12045585,14982233,2936648,12045585,14982233,5783793,1623327,20781421,0,22404748,28188541,5783793,22404748,28188541,2015
5,20149,PRQ,PRQ,Florida West Airlines Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
5,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
5,20448,S5,S5,Shuttle America Corp.,2,6339654,0,0,0,0,6339654,6339654,0,6339654,12140525,0,0,0,0,12140525,12140525,0,12140525,2015
5,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3114390,0,0,290565,290565,3404955,3537580,547875,4085455,6603440,0,0,643947,643947,7247387,7616617,1147590,8764207,2015
5,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,407142,12370,419512,0,0,0,0,0,0,823652,33486,857138,2015
5,19977,UA,UA,United Air Lines Inc.,3,126461101,69534295,57781148,25765565,153081008,279542109,127377097,153664511,281041608,244028408,130613930,111729156,50282062,292625148,536653556,247357393,293763923,541121316,2015
5,20355,US,US,US Airways Inc.,3,73667392,21792754,0,6928614,28721368,102388760,73993495,28814189,102807684,135010231,39839995,0,13408112,53248107,188258338,135562558,53407576,188970134,2015
5,21171,VX,VX,Virgin America,3,14143615,0,0,208833,208833,14352448,14202431,208833,14411264,27565315,0,0,439482,439482,28004797,27684378,439482,28123860,2015
5,20308,WE,WE,Centurion Cargo Inc.,2,0,0,0,0,0,0,0,884689,884689,0,0,0,0,0,0,0,1778942,1778942,2015
5,20195,WI,WI,Sky Lease Cargo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
5,20287,WP,WP,Island Air Hawaii,1,153319,0,0,0,0,153319,153319,0,153319,316247,0,0,0,0,316247,316247,0,316247,2015
5,20377,X9,X9,Omni Air Express,2,0,0,0,0,0,0,355955,2337635,2693590,0,0,0,0,0,0,805252,8006748,8812000,2015
5,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,59357,259350,318707,0,0,0,0,0,0,154922,676904,831826,2015
5,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
5,20452,YX,YX,Republic Airlines,2,14720553,0,0,0,0,14720553,14720553,0,14720553,28082523,0,0,0,0,28082523,28082523,0,28082523,2015
5,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,6847837,0,0,0,0,6847837,6847837,0,6847837,13689513,0,0,0,0,13689513,13689513,0,13689513,2015
5,19393,WN,WN,Southwest Airlines Co.,3,162319826,0,0,1099019,1099019,163418845,162647283,1099019,163746302,326648518,0,0,2461691,2461691,329110209,327303482,2461691,329765173,2015
6,21236,0JQ,0JQ,Vision Airlines,1,0,0,0,0,0,0,74738,0,74738,0,0,0,0,0,0,238538,0,238538,2015
6,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,151487,34284,185771,0,0,0,0,0,0,524145,80911,605056,2015
6,20397,OH,16,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
6,21645,23Q,23Q,Sky King Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
9,20190,9S,9S,Southern Air Inc.,2,0,2685893,2537535,0,5223428,5223428,0,5223428,5223428,0,9722933,9185877,0,18908810,18908810,0,18908810,18908810,2015
6,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,321343,0,0,0,0,321343,441205,0,441205,914939,0,0,0,0,914939,1256215,0,1256215,2015
6,19917,5X,5X,United Parcel Service,3,31429000,9715000,15971000,2800000,28486000,59915000,31429000,28486000,59915000,58337000,16101000,29436000,5497000,51034000,109371000,58337000,51034000,109371000,2015
6,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,5593432,24422105,30015537,0,0,0,0,0,0,13839343,60975010,74814353,2015
6,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,1584,704247,705831,0,0,0,0,0,0,4440,2171792,2176232,2015
6,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
6,20190,9S,9S,Southern Air Inc.,2,0,2434209,2645648,0,5079857,5079857,0,5079857,5079857,0,8811836,9577245,0,18389081,18389081,0,18389081,18389081,2015
6,19805,AA,AA,American Airlines Inc.,3,116311462,36233963,18290488,42870018,97394469,213705931,116638773,97470183,214108956,226089482,59267417,29409354,83685892,172362663,398452145,226684694,172527967,399212661,2015
6,20453,ABX,ABX,ABX Air Inc,2,163837,0,0,0,0,163837,163837,0,163837,437255,0,0,0,0,437255,437255,0,437255,2015
6,19930,AS,AS,Alaska Airlines Inc.,3,36690370,0,0,626225,626225,37316595,36782134,626225,37408359,80228188,0,0,1298675,1298675,81526863,80408619,1298675,81707294,2015
6,20409,B6,B6,JetBlue Airways,3,48806973,0,0,10574792,10574792,59381765,48806973,10574792,59381765,105581856,0,0,22875955,22875955,128457811,105581856,22875955,128457811,2015
6,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
6,19790,DL,DL,Delta Air Lines Inc.,3,156461107,82909508,42402910,26883375,152195793,308656900,157173139,152195793,309368932,385248229,204144925,104407072,66193911,374745908,759994137,387702516,374745908,762448424,2015
6,20366,EV,EV,ExpressJet Airlines Inc.,3,96355,0,0,0,0,96355,96355,0,96355,326425,0,0,0,0,326425,326425,0,326425,2015
6,20436,F9,F9,Frontier Airlines Inc.,3,15340072,0,0,1331118,1331118,16671190,15388161,1339351,16727512,28697225,0,0,2642423,2642423,31339648,28792350,2657571,31449921,2015
6,20107,FX,FX,Federal Express Corporation,3,54675009,11815500,18850681,2129408,32795589,87470598,55645254,33180630,88825884,108577000,23331000,37444000,4735000,65510000,174087000,110483000,66370000,176853000,2015
6,20368,G4,G4,Allegiant Air,2,13802690,0,0,0,0,13802690,14380696,0,14380696,28939716,0,0,0,0,28939716,30189211,0,30189211,2015
6,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
6,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,207698,179021,386719,0,0,0,0,0,0,495862,447735,943597,2015
6,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,424264,118890,543154,0,0,0,0,0,0,1079073,302385,1381458,2015
6,19690,HA,HA,Hawaiian Airlines Inc.,3,14375735,0,5629201,0,5629201,20004936,14405623,5629201,20034824,27362959,0,10849193,0,10849193,38212152,27418921,10849193,38268114,2015
6,20310,WL,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,50732,398299,449031,0,0,0,0,0,0,115121,903823,1018944,2015
6,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,818081,2857379,3675460,0,0,0,0,0,0,1775687,6008116,7783803,2015
6,21629,KD,KD,Western Global,1,0,0,0,0,0,0,25547,0,25547,0,0,0,0,0,0,25547,0,25547,2015
6,21634,KH,KH,Aloha Air Cargo,1,448352,0,0,0,0,448352,448352,0,448352,845554,0,0,0,0,845554,845554,0,845554,2015
6,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,117525,136660,254185,0,0,0,0,0,0,284186,355704,639890,2015
6,20169,L2,L2,Lynden Air Cargo Airlines,1,61073,0,0,0,0,61073,153039,0,153039,153779,0,0,0,0,153779,393288,0,393288,2015
6,20151,M6,M6,Amerijet International,2,0,0,0,1475430,1475430,1475430,471522,1806967,2278489,0,0,0,3000033,3000033,3000033,958759,3674157,4632916,2015
6,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
6,20405,N8,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",1,0,0,0,0,0,0,45584,294248,339832,0,0,0,0,0,0,121690,749665,871355,2015
6,20108,NC,NC,Northern Air Cargo Inc.,1,424135,0,0,0,0,424135,611149,41147,652296,899632,0,0,0,0,899632,1309252,96964,1406216,2015
6,20416,NK,NK,Spirit Air Lines,3,18621773,0,0,2301568,2301568,20923341,18621773,2301568,20923341,38350933,0,0,4740003,4740003,43090936,38350933,4740003,43090936,2015
6,20304,OO,OO,SkyWest Airlines Inc.,3,4386900,0,0,0,0,4386900,4386900,0,4386900,10364644,0,0,0,0,10364644,10364644,0,10364644,2015
6,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,305329,305329,0,0,0,0,0,0,0,787334,787334,2015
6,20100,PO,PO,Polar Air Cargo Airways,3,3046196,652131,11460546,0,12112677,15158873,3046196,12178755,15224951,5840261,1524121,22141638,0,23665759,29506020,5840261,23665759,29506020,2015
6,20149,PRQ,PRQ,Florida West Airlines Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
6,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
6,20448,S5,S5,Shuttle America Corp.,2,6398211,0,0,0,0,6398211,6398211,0,6398211,11612385,0,0,0,0,11612385,11612385,0,11612385,2015
6,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3300914,0,0,583419,583419,3884333,3772443,814770,4587213,6591051,0,0,1222679,1222679,7813730,7688503,1611616,9300119,2015
6,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,437920,25481,463401,0,0,0,0,0,0,851483,69533,921016,2015
6,19977,UA,UA,United Air Lines Inc.,3,132665681,72638933,57056079,26783248,156478260,289143941,133768070,157028244,290796314,246782502,138237421,112340734,52286846,302865001,549647503,251303283,303953285,555256568,2015
6,20355,US,US,US Airways Inc.,3,77453596,22728612,0,7536561,30265173,107718769,77624601,30324847,107949448,145018551,42550156,0,14675328,57225484,202244035,145338087,57339908,202677995,2015
6,21171,VX,VX,Virgin America,3,14409837,0,0,207182,207182,14617019,14488660,207182,14695842,26726904,0,0,422931,422931,27149835,26879590,422931,27302521,2015
6,20308,WE,WE,Centurion Cargo Inc.,2,0,0,0,0,0,0,0,705238,705238,0,0,0,0,0,0,0,1489459,1489459,2015
6,20195,WI,WI,Sky Lease Cargo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
6,20287,WP,WP,Island Air Hawaii,1,80875,0,0,0,0,80875,80875,0,80875,166887,0,0,0,0,166887,166887,0,166887,2015
6,20377,X9,X9,Omni Air Express,2,0,0,0,0,0,0,481014,2301792,2782806,0,0,0,0,0,0,1050797,7852199,8902996,2015
6,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,128976,380342,509318,0,0,0,0,0,0,336627,992693,1329320,2015
6,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
6,20452,YX,YX,Republic Airlines,2,14666877,0,0,0,0,14666877,14666877,0,14666877,27550924,0,0,0,0,27550924,27550924,0,27550924,2015
6,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,6925613,0,0,0,0,6925613,6925613,0,6925613,14090303,0,0,0,0,14090303,14090303,0,14090303,2015
6,19393,WN,WN,Southwest Airlines Co.,3,167617869,0,0,1288322,1288322,168906191,167929798,1288322,169218120,329546985,0,0,2840242,2840242,332387227,330197128,2840242,333037370,2015
7,21236,0JQ,0JQ,Vision Airlines,1,0,0,0,0,0,0,135175,0,135175,0,0,0,0,0,0,468104,0,468104,2015
7,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,136368,78239,214607,0,0,0,0,0,0,467742,188556,656298,2015
7,21645,23Q,23Q,Songbird Airways Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
7,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
7,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,378315,0,0,0,0,378315,452761,0,452761,956272,0,0,0,0,956272,1144450,0,1144450,2015
7,19917,5X,5X,United Parcel Service,3,33365000,10383000,16655000,2870000,29908000,63273000,33365000,29908000,63273000,57449000,16434000,29179000,5259000,50872000,108321000,57449000,50872000,108321000,2015
7,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,5281047,21947902,27228949,0,0,0,0,0,0,12092966,54415328,66508294,2015
7,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,2641,852578,855219,0,0,0,0,0,0,7403,2678586,2685989,2015
7,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
7,20190,9S,9S,Southern Air Inc.,2,0,2565967,2508240,0,5074207,5074207,0,5074207,5074207,0,9288800,9079829,0,18368629,18368629,0,18368629,18368629,2015
7,19805,AA,AA,American Airlines Inc.,3,201408139,61370025,18126016,53138098,132634139,334042278,201980963,132790311,334771274,352877112,100606817,27995476,97681408,226283701,579160813,353850177,226608905,580459082,2015
7,20453,ABX,ABX,ABX Air Inc,2,16240,0,0,0,0,16240,16240,0,16240,52942,0,0,0,0,52942,52942,0,52942,2015
7,19930,AS,AS,Alaska Airlines Inc.,3,38421654,0,0,592448,592448,39014102,38668993,592448,39261441,76772872,0,0,1136183,1136183,77909055,77210689,1136183,78346872,2015
7,20409,B6,B6,JetBlue Airways,3,52332601,0,0,13042093,13042093,65374694,52336513,13091665,65428178,102715537,0,0,25598300,25598300,128313837,102723978,25783270,128507248,2015
7,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
7,19790,DL,DL,Delta Air Lines Inc.,3,165185983,88133275,45783092,28596831,162513198,327699181,165878379,162513198,328391577,320924554,171225980,88947731,55558136,315731847,636656401,323303563,315731847,639035410,2015
7,20366,EV,EV,ExpressJet Airlines Inc.,3,106408,0,0,0,0,106408,106408,0,106408,315492,0,0,0,0,315492,315492,0,315492,2015
7,20436,F9,F9,Frontier Airlines Inc.,3,15785361,0,0,1318787,1318787,17104148,15842648,1318787,17161435,29729783,0,0,2731927,2731927,32461710,29839564,2731927,32571491,2015
7,20107,FX,FX,Federal Express Corporation,3,58621207,12409773,19669938,2218173,34297884,92919091,59591508,34796520,94388028,93172000,21237000,36428000,3972000,61637000,154809000,94812000,62586000,157398000,2015
